title,description,category,datatype,text
Lena_Valaitis,Lithuanian-German singer,singer,A,"Lena Johanna Therese Meyer-Landrut (German: [ˈleːna]; born 23 May 1991), also known by the mononym Lena, is a German singer-songwriter. She rose to fame after representing Germany in the Eurovision Song Contest 2010 in Oslo, winning the contest with her song ""Satellite"". Both ""Satellite"" and her debut album My Cassette Player (2010) debuted at number one in Germany and became platinum sellers. With her three entries from the German national final Unser Star für Oslo, Meyer-Landrut set an all-time chart record in her home country by debuting with three songs in the top five of the German Singles Chart. She represented Germany for the second consecutive time in the Eurovision Song Contest at Düsseldorf in 2011 with the song ""Taken by a Stranger"", coming tenth. Meyer-Landrut followed this with a series of successful albums, including Good News (2011), Stardust (2012), Crystal Sky (2015) and Only Love, L (2019), all of which entered the top two of the German Albums Chart. Several singles from these albums became top ten hits on the pop charts throughout German-speaking Europe, including ""Stardust"" and ""Wild & Free."" One of the best-selling female German artists to emerge in the late 2000s, Meyer-Landrut has won several high-profile prizes as a recording artist such as the 1LIVE Krone, a Comet, the Radio Regenbogen Award, three Echo Music Awards, and five MTV Europe Music Awards. Beyond her music career, Meyer-Landrut has been featured as a coach on five seasons of the reality competition television series The Voice Kids as well as an expert panel member for the ESC on several occasions. In 2017, she joined the cast of the fourth season of Sing meinen Song –  Das Tauschkonzert, the German version of the series The Best Singers whose accompanying compilation album topped the Austrian and German Albums Chart."
"Miguel_""Conejito""_Alejandro",Argentinian singer,singer,A,"Leslie Ann Shaw Thays (b. Lima, 27 February 1989) formerly musically known as Shaw is a Peruvian model, singer, dancer and actress. She is best known for representing Perú in the Viña del Mar International Song Festival and being the Runner-up on the first season of El Gran Show 2011. == Singer ==
Leslie Shaw belonged to the Peruvian pop group Glow, who released their first single Signos in 2008 under Zona 25 records and they recorded several songs for their first album but Shaw wanted to record Rock music while the other members of the group wanted to record Pop music so she left the group.In 2010 she decided to pursue a solo career and released her first album, Destrozado y sin control along with two videos, ""Destrozado y sin control"" and ""Una vez más"", both via MTV (Latin America). In 2011 she represented Peru in the Viña del Mar International Song Festival. She made it all the way to the finals and got second place with her song Destrozado y sin control.She participated as a celebrity constant in El Gran Show 2011, where she was the Runner-up of the season.While she was on ""El Gran Show"", she took on the main role in the theater adaptation of the popular Peruvian TV soap opera, ""Carmin"".Shaw is participated in the TV show Tu cara me suena (Perú) in the 2013-2014 season and ended up in third place. In 2019 she performed at the 2019 Pan American Games opening ceremony alongside Luis Fonsi singing his hit song Échame la Culpa.She has released one album, one EP, and has collaborated with international artists such as Thalía and Mau y Ricky. Her song Loco was certified gold in her native Perú while her songs Volverte A Ver and Decide went platinum, Si Me Ves Con Alguien went double platinum, and Faldita quadruple platinum. The Yo Soy Leslie Shaw EP includes collaborations with mayor artist such as Thalía, Mau y Ricky, and Farina. In July 2020 Billboard Magazine named her one of the top 15 new Peruvian artists to listen to.In December 2020 she won the award for Best South Artist at the Premios Heat. == Albums ==
(2010) ""Destrozado y sin control""
(2020) ""Yo Soy Leslie Shaw"" (EP)


== Singles ==


=== With Glow ===
""Signos"" (2008)


=== Solo career ===
""Destrozado y sin control"" (2010)
""Una vez más"" (2010)
""Estúpida chica pop"" (2010)
""Luz"" (2011)
""Mientes"" (2011)
""No me verás llorar"" (2012)
""Que esto no pare"" (2012)
""Ven"" (2013)
""Instinto Animal"" (2014)
""Siempre más fuerte"" (2015)
""Tal para cual"" (2016) feat."
Ema_Shah,Kuwaiti singer,singer,A,"Ema Shah (Arabic: ايما شاه‎) (born 7 June 1981) is a Kuwaiti singer, composer, pianist, guitarist, actress, writer, dancer, and director. Her father is Kuwaiti and her mother is Iranian. At the Winter Film Awards of 2014 in New Your City, she won the award for Best Music Video, and won Best Short International Film at North Hollywood Cinema Festival 2016 and received Five awards at the Best Shorts Competition of 2013 in California and won Finalist Best Short Film at the Back in the Box Competition 2013 and received six nominations at the Best Shorts Competition and one in St Albans Film Festival of 2014 in UK for her Music Video Masheenee Alcketiara. In 2012, she sang to the Kuwaiti Prime minister the prince Nasser Mohammed Al-Ahmed Al-Sabah, a Song of the Kuwaiti heritage Sung by Abdel Halim Hafez. == Career ==


=== Early life ===
Ema Shah studied opera, photography and films. She has attracted attention through her activism, radical views, humanitarian often controversial points of view and eccentricity. In addition to being a founding member and president of troupe Anthropology, she is a member of Team Force of the Rising Sun for brides in Kuwait, Kuwait Cinema Club, National Democratic Youth League, Kuwait Democratic Forum, Dubai Community Theater, Kuwaiti Human Rights Association and Club Business and Professional Women in Kuwait. === Theater ===
She made her debut stage appearance in Silence by Harold Pinter, followed by The rhinoceros by Eugène Ionesco 2004, The old women and the poet by Yukiomicemia, Debate between night and day by Mohammed Affendi Al-Gazairi, the clown ""Monodrama Bantomim"" (at the Mediterranean People Festival-Italy) and The Meteor by Dorinmat. In 2006, Ema established her group ""Anthropology"", joining actors from different nationalities, with performances, spectacles and songs in different languages, including Arabic, English, French, Japanese, Spanish. She has performed as a singer, pianist, composer and actress at various local and international events."
Vladimir_Friedman,Israeli actor,singer,A,"Cruel Summer is an American teen drama thriller television series created by Bert V. Royal. The series follows two teenage girls and the repercussions on everyone's lives after one is kidnapped and the other seemingly takes her place. The series premiered on Freeform on April 20, 2021. == Premise ==
Set in the fictional town of Skylin, Texas, each episode focuses on the same day over the course of three years - 1993, 1994, and 1995. The series follows two young women: Kate Wallis is a beloved popular girl who one day disappears without a trace at the hands of new vice principal Martin Harris. Jeanette Turner is an awkward outcast who seemingly takes over Kate's life after she goes missing. After being found alive, Kate accuses Jeanette of seeing her in abduction but not reporting it, which results in Jeanette becoming the most despised person in America. Through multiple lawsuits and fractured families, friendships and relationships, everyone scrambles to pick sides and set their story straight as the true story unfolds. Each episode alternates between Jeanette and Kate's viewpoint. == Cast and characters ==


=== Main ===
Olivia Holt as Kate Wallis, a popular girl who goes missing without a trace
Chiara Aurelia as Jeanette Turner, a nerdy girl who takes over Kate's life after her disappearance
Froy Gutierrez as Jamie Henson, Jeanette and Kate's mutual love interest
Harley Quinn Smith as Mallory Higgins, one of Jeanette's best friends before her newfound popularity
Brooklyn Sudano as Angela Prescott, a bartender and Greg's new girlfriend
Blake Lee as Martin Harris, the new vice-principal of Skylin High School and Kate's kidnapper who later dies in a shootout
Allius Barnes as Vince Fuller, one of Jeanette's best friends before her newfound popularity
Nathaniel Ashton as Ben, Jamie's best friend
Michael Landes as Greg Turner, Jeanette's father


=== Recurring ===
Sarah Drew as Cindy Turner, Jeanette's mother
Barrett Carnahan as Derek Turner, Jeanette's older brother
Nicole Bilderback as Denise, Jeanette's lawyer
Andrea Anders as Joy Wallis, Kate's wealthy self-centered mother with a Southern accent
Ben Cain as Rod Wallis, Joy's second husband and Kate's stepfather


== Episodes ==


== Production ==


=== Development ===
On September 25, 2019, Freeform gave Last Summer a pilot order."
Lizeta_Kalimeri,Greek singer,singer,A,"Athanasios ""Thanasis"" Papakonstantinou (Greek: Αθανάσιος (Θανάσης) Παπακωνσταντίνου; born 26 April 1959) is a Greek singer-songwriter. == Short biography ==
He is married, with two children. Papakonstantinou studied mechanical engineering in Thessaloniki, which he practices as well as being a musician. After military service (all males are conscripted in Greece), he had a spell of handcrafting traditional Greek musical instruments. Now a Larissa resident, Papakonstantinou has established himself as one of the most original and prolific people in the Greek music scene. He writes music in the Greek folk idiom, stemming from his own recollections of traditional songs his parents sang while working in the field. He usually writes his own lyrics or uses poems. He has collaborated with numerous notable artists from the Greek music scene, such as Giannis Aggelakas, Melina Kana, Sokratis Malamas, Lizeta Kalimeri, Nikos Papazoglou. In 2002, his song Nanourisma was featured in the film by Nikos Grammatikos O Vasilias (The King). The 2007 documentary The Horns of the Bull is dedicated to Papakonstantinou's work."
Cha_Cha_Malone,"American singer, producer, and b-boy",singer,A,"Chase Vincent Malone (born May 25, 1987), more commonly known as Cha Cha Malone, is an American singer, music producer, songwriter, composer, and member of b-boy crew Art of Movement (AOM), from Seattle, Washington. Malone is widely known for his work with Korean-American singer, friend, and fellow AOMG member, Jay Park, which began in 2010 with online hits ""Bestie"" and ""Speechless"", and has produced nine tracks for his multi-platinum and award-winning works, Take A Deeper Look and New Breed. In 2011, Malone released an EP, Breakthrough, through iTunes and Bandcamp. Aside from collaborations with Park, Malone has produced and worked with many other artists in South Korea, including Red Velvet, Loona, Cho Seungyoun, Shinhwa, Kara, Dok2, The Quiett, Beenzino, Brian Joo, U-KISS, Nu'est, One, B1A4 and Baekhyun. Malone's distinctive producer tag, the phrase 'I need a cha cha beat boy', is heavily associated with Jay Park's music. == Biography ==


=== Early years: B-boying, music production, and illustration ===
Malone was born in Seattle, Washington, to a Filipino mother and an African-American father. He was raised by his mother and his grandmother also played a huge role in his life. Malone's first passion was art and illustration, and from a young age this became his creative outlet. At age 7, Malone began playing the piano by ear, and was influenced by his mother, who used to write songs and sing in a band. Malone used to write rap verses in third grade, and was first introduced to the use of modern technology in beat making when he stumbled upon an early version of FL Studio on a friend's computer in 2000, and has participated in online beat battles at Rocbattle."
Iwan_Groeneveld,Dutch singer,singer,A,"This is a list of minor-planet discoverers credited by the Minor Planet Center with the discovery of one or several minor planets (such as near-Earth and main-belt asteroids, Jupiter trojans and distant objects). As of May 2021, the discovery of 552,450 numbered minor planets are credited to 1063 astronomers and 247 observatories, telescopes or surveys (see § Discovering dedicated institutions). For how a discovery is made and a description of the tables below, see observations of small Solar System bodies and § Notes, respectively. == Discovering astronomers ==


== Discovering dedicated institutions ==


== Notes ==
The discovery table consist of the following fields: 

Astronomers and Institutions: links to the corresponding article about the discovering astronomer or institution on Wikipedia. If not linked, the displayed name should be a redirect to this list. For example, the page Masanao Abe forwards to the anchored table row List of minor planet discoverers § M. Abe using the astronomer's MPC-name as ID. Discoveries: displays the total number of discovered and co-discovered minor planets made by the discoverer (numbered bodies only). It links to the corresponding ""Discovery by..."" category, which are subcategories of Category:Discoveries by astronomer and Category:Astronomical discoveries by institution, respectively. Note that these categories do not contain discoveries for which no page on Wikipedia exists. Astronomers with only a few discoveries often do not have their own discovery-category (redlinks)."
Amy_Hānaialiʻi_Gilliom,Hawaiian singer,singer,A,"William Awihilima Kahaialiʻi (October 17, 1960 – May 18, 2020), known as Willie K, was a Hawaiian musician who performed in a variety of styles, including blues, rock, opera and Hawaiian music. == Early life ==
Born and raised in a family of musicians in Lahaina, Hawaii, Willie began performing at the age of 8 alongside his father, Hawaiian jazz guitarist Manu Kahaialiʻi. == Career ==
In 1993, Willie began a collaboration with Amy Hānaialiʻi Gilliom that would last for nine years. The pair recorded, performed, and toured together, and also shared a personal relationship. Their recordings won seven Na Hoku Hanohano Awards, part of Willie's total of 19 Hokus as a musician and producer.In 2005, Willie's reunion album with Gilliom, Amy & Willie Live, was nominated for a Grammy in the first year of the Best Hawaiian Music Album award.In 2007, Willie K became one of very few artists to win a Hoku as part of three different acts – his collaboration with Eric Gilliom won Best Contemporary Hawaiian Album, in addition to wins already achieved with Amy and as a solo artist. == Cancer and death ==
In February 2018, Willie K was diagnosed with lung cancer and promptly cancelled upcoming performances in Honolulu. In April 2019, Willie announced via his Facebook page that he was undergoing immunotherapy.In January 2020, in a video posted to Facebook, Willie announced that his cancer was at the terminal stage. He made the video after a concert at Blue Note Hawaii in Waikiki. He stated that his ""spirits remained high during the concert,"" which was supposed to be only a 90-minute set, but lasted for two hours. ""The crowd deserved it,"" he said.Willie K died at age 59 on May 18, 2020."
Jeanie_Bryson,American singer,singer,A,"Jeanie Bryson (born March 10, 1958) is an American singer who sings a combination of jazz, pop, and Latin music. Her repertoire is based on jazz and pop standards from the Great American Songbook and Peggy Lee and Dinah Washington. == Life and career ==
Bryson is the daughter of composer Connie Bryson and trumpeter Dizzy Gillespie. Her paternity was kept a secret until after Gillespie's death because he was married, but she occasionally saw him growing up. In 1998 Bryson filed a lawsuit against his widow, Lorraine Willis, after her lawyer found court records from 1965 in which Gillespie admitted he was her father. She reached a settlement with his estate.Bryson grew up in East Brunswick, New Jersey. She began playing instruments at a young age, piano in first grade and then flute in fifth grade. Bryson attended East Brunswick High School. She studied ethnomusicology at Livingstone College; graduated in 1981. That year, she performed with her father in Salem County, singing ""God Bless the Child"" by Billie Holiday."
María_Barracuda,Mexican singer,singer,A,"Jotdog (stylized as JotDog) is a Mexican pop band formed in Mexico City in 2009. The group consists of María Barracuda, born Maricela Morales Rodríguez (vocals and lyrics), and Jorge ""La Chiquis"" Amaro (guitar, bass, keyboards, drums and vocals); formerly Jotdog's sound is indebted to the electronic era but eventually grew to incorporate influences from many genres of popular music. They have maintained a recognisable sound built on melodic instrumentals, highlighted by Amaro's music and Barracuda's expressive vocals. Their lyrics focus on personal themes such as unrequited love. Their debut album was released in 2009, with 11 songs written by the band members. ""Hasta Contar a Mil"" was their first single, followed by ""Resistir"" and ""Las Pequeñas Cosas"". Jotdog has received nominations for the MTV Video Music Awards Latinoamérica, Premios Oye! and the Latin Grammy Awards. == Background ==


=== Band members ===
Jotdog is a Mexican pop band formed by María Barracuda, Jorge ""Chiquis"" Amaro, Their music style is defined as melodic pop, ""with surreal messages to leave a festive atmosphere, with smart, clear and urban messages."" The band members also had recording careers on their own before forming the band."
Caitlyn_Taylor_Love,American actress and singer,singer,A,"Caitlyn Marie Jenner (born William Bruce Jenner, October 28, 1949) is an American media personality, socialite, and retired Olympic gold medal-winning decathlete. Jenner played college football for the Graceland Yellowjackets before incurring a knee injury that required surgery. Convinced by Olympic decathlete Jack Parker's coach, L. D. Weldon, to try the decathlon, Jenner had a six-year decathlon career, culminating in winning the men's decathlon event at the 1976 Summer Olympics in Montreal, setting a third successive world record and gaining fame as ""an all-American hero"". Given the unofficial title of ""world's greatest athlete"", Jenner established a career in television, film, writing, auto racing, business, and as a Playgirl cover model.Jenner has six children with three successive wives—Chrystie Crownover, Linda Thompson, and Kris Jenner—and has since 2007 appeared on the reality television series Keeping Up with the Kardashians with Kris, their daughters Kendall and Kylie Jenner, and Kris's other children Kourtney, Kim, Khloé, and Rob Kardashian. Assigned male at birth, Jenner publicly came out as a trans woman in April 2015, announcing her new name in July. From 2015 to 2016, she starred in the reality television series I Am Cait, which focused on her gender transition. She has been called the most famous transgender woman in the world. Jenner is a transgender rights activist.A member of the Republican Party, she is running for governor of California in the 2021 California gubernatorial recall election. == Early life ==
Caitlyn Marie Jenner was born William Bruce Jenner on October 28, 1949, in Mount Kisco, New York. She was known as Bruce Jenner until June 2015."
John_Hassall_(musician),"English musician, songwriter",singer,A,"John Cory Hassall (born in Westminster, London) is an English musician and bassist for The Libertines. He now performs with his own band The April Rainers. Previously, he formed the band Yeti. == Early life ==
He has said that when he discovered The Beatles at age 13 was the first time he fell in love. He went on to buy their entire discography in chronological order. == The Libertines ==
Hassall attended Highgate School, where he was classmates with Johnny Borrell of Razorlight, and then Camden School for Girls at sixth form. It is reported Borrell was actually part of the band's line up as bass player before Hassall; another band member was quoted saying he left because he could not keep up with a song they were practising (allegedly 'Horrorshow', a song from the band's Up The Bracket – their first album). Hassall joined a band and ended up playing bass. He played in various bands for a few years, but none of them worked out until he met Pete Doherty. Doherty and Carl Barât had already founded the Libertines, but were in need of a bassist and drummer."
Roza_Zərgərli,Azerbaijani singer,singer,A,"Murad Arif oglu Shukur (Azerbaijani: Murad Arif oğlu Şükür) (born 27 September 1981) is an Azerbaijani singer, composer, record producer, showman and journalist. The Azerbaijanian press has described him as “Hitmaker”. He is the author and presenter of Youtube project “Popumuz Var!”. He was chosen as a coach in the international project “The Voice“. == Biography ==
Shukur was born on 27 September 1981 in Sumgait. His father was originally comes from Fuzuli, while his mother is from Shusha. He has two sisters. He is the brother of TV presenter Konul Arifgizi. Shukur was educated in Sumgait, he has studied at schools №15, №28 and ""Istedad"" lyceum. He is a graduate of the International Economic Relations faculty."
Josef_Sajdl,Czechoslovak member of Czechoslovak national parliament and Czechoslovak politician,writer,A,"The Treaty of Trianon (French: Traité de Trianon, Hungarian: Trianoni békeszerződés) was prepared at the Paris Peace Conference and was signed in the Grand Trianon Palace in Versailles on 4 June 1920. It formally ended World War I between most of the Allies of World War I and the Kingdom of Hungary. French diplomats played the major role in designing the treaty, with a mind to establishing French-led coalition of the newly formed nations. It regulated the status of the independent Hungarian state and defined its borders generally within the ceasefire lines established in November–December 1918 and left Hungary as a landlocked state that included 93,073 square kilometres (35,936 sq mi), 28% of the 325,411 square kilometres (125,642 sq mi) that had constituted the pre-war Kingdom of Hungary (the Hungarian half of the Austro-Hungarian monarchy). The truncated Kingdom had a population of 7.6 million, 36% compared to the pre-war kingdom's population of 20.9 million. Though the areas that were allocated to neighbouring countries had a majority of non-Hungarians, in them lived 3.3 million Hungarians – 31% – who were now in a minority status. The treaty limited Hungary's army to 35,000 officers and men, and the Austro-Hungarian Navy ceased to exist. These decisions and their consequences have been the cause of deep resentment in Hungary ever since.The principal beneficiaries were the Kingdom of Romania, the Czechoslovak Republic, the Kingdom of Serbs, Croats and Slovenes (later Yugoslavia), and the First Austrian Republic. One of the main elements of the treaty was the doctrine of ""self-determination of peoples"", and it was an attempt to give the non-Hungarians their own national states. In addition, Hungary had to pay war reparations to its neighbours."
Camille_Martin,Canadian poet and artist,writer,A,"Camille Martin (born 1956) is a Canadian poet and collage artist. After residing in New Orleans for fourteen years, in 2005 she moved to Toronto  following Hurricane Katrina. == Biography ==


=== Early life and education ===
Camille Martin was born in El Dorado, Arkansas, in 1956 and spent most of her childhood in Lafayette, Louisiana. In 1980 she earned a Master of Music in Piano Performance and Literature from the Eastman School of Music. In 1996 she received a Master of Fine Arts in Poetry from the University of New Orleans. Her thesis, a collection of poems entitled at peril, passed with distinction. In 2003 she received a PhD in English from Louisiana State University. Her dissertation, Radical Dialectics in the Experimental Poetry of Berssenbrugge, Hejinian, Harryman, Weiner, and Scalapino, won the Lewis P. Simpson Distinguished Dissertation Award. She has received grants for poetry from the Louisiana Division of the Arts, the Canada Council for the Arts, the Ontario Arts Council, the Toronto Arts Council, and the League of Canadian Poets. === Career ===
Martin is the author of four full-length poetry collections: Looms (Shearsman Books, 2012), Sonnets Shearsman Books, 2010), Codes of Public Sleep (Toronto: BookThug, 2007), and Sesame Kiosk (Elmwood, Conn.: Potes & Poets, 2001)."
Carole_Zalberg,French writer,writer,A,"Tina Kover (born March 20, 1975 in Denver, Colorado, USA) is a literary translator. She studied French at the University of Denver and the University of Lausanne, Switzerland, and attended the Next Level Language Institute in Prague, Czech Republic. She holds a Master's Degree in Medieval and Renaissance Studies from Durham University. Her translation of Négar Djavadi's award-winning novel Disoriental was a finalist for the inaugural National Book Award for Translated Literature in 2018, the PEN Translation Prize in 2019, the Scott Moncrieff Prize, the Warwick Prize for Women in Translation, and the International Dublin Literary Award. Disoriental was awarded both the Albertine Prize and the Lambda Literary Award for Bisexual Fiction in June 2019. Older Brother was a finalist for the Oxford-Weidenfeld Translation Prize in 2020. Her translation of In the Shadow of the Fire was selected for a French Voices Award in 2020. She is the co-founder, with Charlotte Coombe, of the YouTube channel Translators Aloud, which features literary translators reading from their own work. Contributors have included Jennifer Croft, Daniel Hahn, Antonia Lloyd-Jones, Ros Schwartz, and Frank Wynne. == Translations ==
No Touching, Ketty Rouf, Europa Editions, New York & London, 2021
The Science of Middle-Earth, Lehoucq, Mangin, & Steyer, eds., Pegasus Books, New York, 2021
In the Shadow of the Fire, Hervé le Corre, Europa Editions, New York & London, 2021
A Beast in Paradise, Cécile Coulon, Europa Editions, New York & London, 2021
Paridaiza, Luis de Miranda, Snuggly Books, Sacramento, 2020
Older Brother, Mahir Guven, Europa Editions, New York & London, 2019
A Summer with Montaigne, Antoine Compagnon, Europa Editions, New York & London, 2019
The Little Girl on the Ice Floe, Adélaïde Bon, Europa Editions, New York, 2019
Disoriental, Négar Djavadi, Europa Editions, New York & London, 2018
Manette Salomon, Edmond and Jules de Goncourt, Snuggly Books, Sacramento, 2017
The Beauty of the Death Cap, Catherine Dousteyssier-Khoze, Snuggly Books, Sacramento, 2017
Who Killed the Poet?, Luis de Miranda, Snuggly Books, Sacramento, 2017
Life, Only Better, Anna Gavalda, Europa Editions, New York & London, 2015
The Faces of God, Mallock, Europa Editions, New York & London, 2015
Herge: Son of Tintin, Benoit Peeters, Johns Hopkins University Press, Baltimore, 2011
Venus, Auguste Rodin, Hol Art Books, Tucson, 2010
Liquid Memory: Why Wine Matters, Jonathan Nossiter, Farrar, Straus, & Giroux, New York, 2009
Grand Junction, Maurice G. Dantec, Del Rey Books, New York, 2009
Cosmos Incorporated, Maurice G. Dantec, Del Rey Books, New York, 2008
Georges, Alexandre Dumas, Random House/Modern Library, New York, 2007
The Black City, George Sand, Carroll & Graf/Avalon Publishing, New York, 2004


== References ==


== External links ==
Modern Library author page for Tina Kover
Tina Kover and her authors
[1]"
Zoltán_Király,Hungarian writer,writer,A,"Zoltán Gera (Hungarian pronunciation: [ˈzoltaːn ˈɡɛrɒ]; born 22 April 1979) is a Hungarian former professional footballer who played as an attacking midfielder. He played for Fulham, Pécsi Mecsek and Harkány SE, as well as enjoying two spells at Ferencváros and West Bromwich Albion. Gera is known for his overhead-kick goals and his cartwheel to back-flip celebration, which he demonstrated in Fulham's Europa League quarter-final win against Juventus in 2010. He was named Hungarian Player of the Year in 2002, 2004 and 2005. For his efforts in the 2009–10 season and his goals in the Europa League, Gera was named Fulham's Player of the Season. Gera made his international debut for Hungary in 2002 against Switzerland, with his nation losing 2–1. In 2009, Gera briefly retired from the national team following a dispute with then-manager Erwin Koeman. When Koeman was replaced by Sándor Egervári in 2010, Gera returned to Hungary's international squad which he later represented at the 2016 UEFA European Championship. He announced his final retirement from football on 28 June 2018. == Club career ==


=== Harkány SE ===
Gera started his professional career for Harkány SE in 1996, remaining there for one year before signing for Pécsi Mecsek FC."
Howard_Sackler,American screenwriter,writer,A,"The timeline of the opioid epidemic includes selected events related to the origins of Stamford, Connecticut-based Purdue Pharma, the Sackler family, the development and marketing of oxycodone, selected FDA activities related to the abuse and misuse of opioids, the recognition of the opioid epidemic, the social impact of the crisis, lawsuits against Purdue and the Sackler family. 1911 - 1990s According to the FDA's Timeline of Selected FDA Activities and Significant Events Addressing Opioid Misuse and Abuse, before the 1990s, most opioid pain medications were used to manage pain that was either acute or related to cancer. The FDA said that there was an increase in the use of opioids because physicians were not treating ""chronic non-cancer pain"" adequately. 1952 Mortimer David Sackler (1916–2010) and Raymond became the co-chairmen of a small Greenwich Village-based pharmaceutical company financed by their brother Arthur. The Purdue Frederick Company, became the Stamford, Connecticut-based Purdue Pharma. With Raymond, he established pharmaceutical companies in Austria, Canada, Cyprus, Germany, Switzerland, and the UK. 1987 Arthur Sackler died. At that time Purdue Pharma was a small drug company. 1987 In May, the FDA approved the ""first formulation of an opioid pain medicine that allowed dosing every 12 hours instead of every 4 to 6 hours""—MS Contin, morphine sulfate. In 1995, Purdue Pharma laboratory tests showed that ""68% of the oxycodone could be extracted from an OxyContin tablet when crushed""."
Carl_Oskar_Renner,German screenwriter and writer (1908-1998),writer,A,"The racial policy of Nazi Germany was a set of policies and laws implemented in Nazi Germany (1933–45) based on a specific racist doctrine asserting the superiority of the Aryan race, which claimed scientific legitimacy. This was combined with a eugenics programme that aimed for racial hygiene by compulsory sterilization and extermination of those who they saw as Untermenschen (""sub-humans""), which culminated in the Holocaust. Nazi policies labeled centuries-long residents in German territory who were not ethnic Germans such as Jews (understood in Nazi racial theory as a ""Semitic"" people of Levantine origins), Romanis (also known as Gypsies, an ""Indo-Aryan"" people of Indian Subcontinent origins), along with the vast majority of Slavs (mainly ethnic Poles, Serbs, Russians etc. ), and most non-Europeans as inferior non-Aryan subhumans (i.e. non-Nordics, under the Nazi appropriation of the term ""Aryan"") in a racial hierarchy that placed the Herrenvolk (""master race"") of the Volksgemeinschaft (""people's community"") at the top. == Basis of Nazi policies and constitution of the Aryan Master Race ==

The Aryan Master Race conceived by the Nazis graded humans on a scale of pure Aryans to non-Aryans (who were viewed as subhumans). At the top of the scale of pure Aryans were Germans and other Germanic peoples, including the Dutch, Scandinavians, and the English. Latins were held to be somewhat inferior, but were tolerated; the Italians and the French were thought to have a suitable admixture of Germanic blood.The feeling that Germans were the Aryan Herrenvolk (Aryan master race) was widely spread among the German public through Nazi propaganda and among Nazi officials throughout the ranks, in particular when Reichskommissariat Ukraine Erich Koch said:

We are a master race, which must remember that the lowliest German worker is racially and biologically a thousand times more valuable than the population here. The Nazis considered the Slavs as Non-Aryan Untermenschen (""sub-humans"") who were to be enslaved and exterminated by Germans. Slavic nations such as the Ukrainians, Czechs, Slovaks, Bulgarians and Croats who collaborated with Nazi Germany were still being perceived as not racially ""pure"" enough to reach the status of Germanic peoples, yet they were eventually considered ethnically better than the rest of the Slavs, mostly due to pseudoscientific theories about these nations having a considerable admixture of Germanic blood."
Emmeline_Cust,sculptor,writer,A,"For his father, see Henry Cockayne-Cust.Henry John Cockayne-Cust, JP, DL (10 October 1861 – 2 March 1917) was an English politician and editor who served as a Member of Parliament (MP) for the Unionist Party. == Origins ==
He was a son of Henry Cockayne-Cust, a younger grandson of Brownlow Cust, 1st Baron Brownlow, of Belton House near Grantham in Lincolnshire, by his wife Sara Jane Cookson. == Career ==
He was educated at Eton College, where he was captain of the Oppidans, and at Trinity College, Cambridge, where he was elected to the Apostles and from which he graduated with second-class honours in the Classical Tripos with a Bachelor of Arts. Initially pursuing a legal career, Cust was admitted to the Inner Temple in 1888 but was not called to the bar. Instead he decided to enter Parliament, and won a by-election in 1890 for Stamford, Lincolnshire, where the Cust family had been prominent landowners and politicians for many generations. He left Parliament at the general election of 1895, but returned five years later in 1900 when he won a seat in the constituency of Bermondsey in Surrey, remaining until 1906. Meanwhile, he served as Justice of the Peace for Bedfordshire and as Deputy Lieutenant of Bedfordshire, as well as Justice of the Peace for Lincolnshire.Cust was one of The Souls and was attached to Pamela Wyndham, who later married Edward Tennant, 1st Baron Glenconner. Others in the same clique were Margot Asquith, Arthur Balfour, George Curzon, 1st Marquess Curzon, Alfred Lyttelton, Godfrey Webb, and George Wyndham. Considered a brilliant conversationalist by his contemporaries, he had a reputation as a womaniser and was the natural father of the socialite and philanthropist Lady Diana Cooper, by his mistress the Duchess of Rutland, although this was not acknowledged until much later. Cust was also rumoured to be a natural grandfather of prime minister Margaret Thatcher, through his supposed illegitimate begetting of her mother Beatrice Ethel Stephenson (born  1889), who on 28 May 1917 at the Wesleyan Chapel in Grantham (firmly within the orbit of Belton House), married Alfred Roberts, a shop-keeper in that town, the father of the prime minister."
Ravindra_Pinge,Marathi writer,writer,A,"Rajapur is a city and a municipal council in Ratnagiri district in the Indian state of Maharashtra. It is 385 km away from Mumbai. == Geography ==
Rajapur has an average elevation of 72 metres (236 feet). == Demographics ==
As of 2001 India census, Rajapur had a population of 10,499. Males constitute 50% of the population and females 50%. Rajapur has an average literacy rate of 78%, higher than the national average of 59.5%: male literacy is 82%, and female literacy is 74%. In Rajapur, 12% of the population is under 6 years of age. == History ==
During the days of the Bijapur Sultanate, Rajapur was important maritime trade centre due to a navigable creek that connects it to the Arabian sea. It became an access point to the rich cities of Deccan for those involved in the Arabia-India commerce. === Doroji's attack on Rajapur ===
After defeating the Bijapuri general Afzal Khan, Shivaji entered the present-day Ratnagiri district and started capturing the important ports and towns."
